id,created_at,updated_at,activity_template_id,created_by_id,payload,business_unit_id,date,animal_id,activity_type_id,batch_id,fields,groups,unique_hash,is_copied
5427877,2022-10-12 08:28:51.902344,2022-10-12 08:28:51.902350,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,948ac2a7-1ca1-4ac8-8d25-7c93a0f6e5b6,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427880,2022-10-12 08:28:51.902500,2022-10-12 08:28:51.902506,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,9af8f6ea-f849-467f-852a-906c756939c5,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427887,2022-10-12 08:28:51.902875,2022-10-12 08:28:51.902881,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,af928aaa-59f6-4056-ab3b-f9dcd1ac3aa4,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427894,2022-10-12 08:28:51.903239,2022-10-12 08:28:51.903245,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,c6606413-32f6-48c4-bd0c-e975206ecfa6,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427904,2022-10-12 08:28:51.903763,2022-10-12 08:28:51.903769,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,de3527e5-ed46-41e0-9fb8-0166a9e21fe6,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5068490,2022-08-15 09:02:04.639688,2022-08-15 09:02:04.639693,34,5186.0,"{""data"": [{""id"": 113, ""name"": ""From field id"", ""units"": ""FIELD"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, {""id"": 114, ""name"": ""From field name"", ""units"": ""TEXT"", ""value"": null, ""position"": 1, ""fieldSlug"": ""from-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 115, ""name"": ""To field id"", ""units"": ""FIELD"", ""value"": ""847ff71a-d85d-4d74-a793-7498992f2a11"", ""position"": 2, ""fieldSlug"": ""to-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, {""id"": 116, ""name"": ""To field name"", ""units"": ""TEXT"", ""value"": ""Sale Pen"", ""position"": 3, ""fieldSlug"": ""to-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 280, ""name"": ""Destination CPH"", ""units"": ""TEXT"", ""value"": ""00/000/0000"", ""position"": 4, ""fieldSlug"": ""holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 395, ""name"": ""Departure (source) CPH"", ""units"": ""TEXT"", ""value"": null, ""position"": 5, ""fieldSlug"": ""source-holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move animal to field"", ""fields"": {""holding_id"": {""id"": 280, ""name"": ""Destination CPH"", ""units"": ""TEXT"", ""value"": ""00/000/0000"", ""position"": 4, ""fieldSlug"": ""holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_field_id"": {""id"": 115, ""name"": ""To field id"", ""units"": ""FIELD"", ""value"": ""847ff71a-d85d-4d74-a793-7498992f2a11"", ""position"": 2, ""fieldSlug"": ""to-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, ""from_field_id"": {""id"": 113, ""name"": ""From field id"", ""units"": ""FIELD"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, ""to_field_name"": {""id"": 116, ""name"": ""To field name"", ""units"": ""TEXT"", ""value"": ""Sale Pen"", ""position"": 3, ""fieldSlug"": ""to-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_field_name"": {""id"": 114, ""name"": ""From field name"", ""units"": ""TEXT"", ""value"": null, ""position"": 1, ""fieldSlug"": ""from-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""source_holding_id"": {""id"": 395, ""name"": ""Departure (source) CPH"", ""units"": ""TEXT"", ""value"": null, ""position"": 5, ""fieldSlug"": ""source-holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Moved to Sale Pen"", ""longDescription"": ""Animal was moved to Sale Pen"", ""shortDescription"": ""Moved to Sale Pen"", ""valueDescription"": """"}",3117,2022-08-15 09:02:04.193834,7659379a-17a8-48ee-ae2a-51b8392be511,2,5716195f-dd6a-415b-b30c-56988a812ab1,{847ff71a-d85d-4d74-a793-7498992f2a11},{5709975f-a221-4ca4-959e-c967c72a2252},,false
5068503,2022-08-15 09:02:04.640374,2022-08-15 09:02:04.640379,34,5186.0,"{""data"": [{""id"": 113, ""name"": ""From field id"", ""units"": ""FIELD"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, {""id"": 114, ""name"": ""From field name"", ""units"": ""TEXT"", ""value"": null, ""position"": 1, ""fieldSlug"": ""from-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 115, ""name"": ""To field id"", ""units"": ""FIELD"", ""value"": ""847ff71a-d85d-4d74-a793-7498992f2a11"", ""position"": 2, ""fieldSlug"": ""to-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, {""id"": 116, ""name"": ""To field name"", ""units"": ""TEXT"", ""value"": ""Sale Pen"", ""position"": 3, ""fieldSlug"": ""to-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 280, ""name"": ""Destination CPH"", ""units"": ""TEXT"", ""value"": ""00/000/0000"", ""position"": 4, ""fieldSlug"": ""holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 395, ""name"": ""Departure (source) CPH"", ""units"": ""TEXT"", ""value"": null, ""position"": 5, ""fieldSlug"": ""source-holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move animal to field"", ""fields"": {""holding_id"": {""id"": 280, ""name"": ""Destination CPH"", ""units"": ""TEXT"", ""value"": ""00/000/0000"", ""position"": 4, ""fieldSlug"": ""holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_field_id"": {""id"": 115, ""name"": ""To field id"", ""units"": ""FIELD"", ""value"": ""847ff71a-d85d-4d74-a793-7498992f2a11"", ""position"": 2, ""fieldSlug"": ""to-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, ""from_field_id"": {""id"": 113, ""name"": ""From field id"", ""units"": ""FIELD"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-field-id"", ""fieldType"": ""FIELD_ID"", ""initialValue"": null}, ""to_field_name"": {""id"": 116, ""name"": ""To field name"", ""units"": ""TEXT"", ""value"": ""Sale Pen"", ""position"": 3, ""fieldSlug"": ""to-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_field_name"": {""id"": 114, ""name"": ""From field name"", ""units"": ""TEXT"", ""value"": null, ""position"": 1, ""fieldSlug"": ""from-field-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""source_holding_id"": {""id"": 395, ""name"": ""Departure (source) CPH"", ""units"": ""TEXT"", ""value"": null, ""position"": 5, ""fieldSlug"": ""source-holding-id"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Moved to Sale Pen"", ""longDescription"": ""Animal was moved to Sale Pen"", ""shortDescription"": ""Moved to Sale Pen"", ""valueDescription"": """"}",3117,2022-08-15 09:02:04.325724,9fbc75c7-95a5-4223-af2b-fe49dbdebecc,2,2e8790e7-ec57-484c-9128-ceaf16e10fbb,{847ff71a-d85d-4d74-a793-7498992f2a11},{5709975f-a221-4ca4-959e-c967c72a2252},,false
7108366,2023-07-17 10:58:33.612023,2023-07-17 10:58:33.612037,12,5595.0,"{""name"": ""Generic Vet Med"", ""fields"": {""name"": {""id"": 37, ""name"": ""Name"", ""units"": ""TEXT"", ""value"": ""Synulox"", ""position"": 0, ""fieldSlug"": ""name"", ""fieldType"": ""STRING"", ""initialValue"": null, ""units_resolved"": ""Text""}, ""notes"": {""id"": 374, ""name"": ""Notes"", ""units"": ""TEXT"", ""value"": """", ""position"": 2, ""fieldSlug"": ""notes"", ""fieldType"": ""STRING"", ""initialValue"": null, ""units_resolved"": ""Text""}, ""dosage"": {""id"": 39, ""name"": ""Dosage"", ""units"": ""ML"", ""value"": ""22.5"", ""position"": 3, ""fieldSlug"": ""dosage"", ""fieldType"": ""NUMBER"", ""initialValue"": null, ""units_resolved"": ""ml""}, ""reason"": {""id"": 41, ""name"": ""Reason"", ""units"": ""SELECT"", ""value"": ""Wooden tongue"", ""position"": 1, ""fieldSlug"": ""reason"", ""fieldType"": ""SELECT"", ""initialValue"": null, ""units_resolved"": ""Select""}, ""withdrawal"": {""id"": 40, ""name"": ""Withdrawal"", ""units"": ""DAYS"", ""value"": ""42"", ""position"": 4, ""fieldSlug"": ""withdrawal"", ""fieldType"": ""NUMBER"", ""initialValue"": null, ""units_resolved"": ""Days""}, ""batch_number"": {""id"": 38, ""name"": ""Batch Number"", ""units"": ""TEXT"", ""value"": ""C2043400"", ""position"": 1, ""fieldSlug"": ""batch-number"", ""fieldType"": ""STRING"", ""initialValue"": null, ""units_resolved"": ""Text""}, ""active_ingredients"": {""id"": 152, ""name"": ""Active Ingredient"", ""units"": ""TEXT"", ""value"": ""Amoxicillin & Clavulanic acid"", ""position"": 4, ""fieldSlug"": ""active-ingredients"", ""fieldType"": ""STRING"", ""initialValue"": null, ""units_resolved"": ""Text""}}, ""description"": ""Synulox"", ""longDescription"": ""22.5 ml Synulox was administered from batch C2043400 with a withdrawal of 42 Days. Reason: Wooden tongue. Note: no note logged"", ""shortDescription"": ""Synulox"", ""valueDescription"": ""22.5 ml""}",3117,2023-07-10 10:57:40.000000,8647de4f-acec-43b4-b80a-7d367b40d2d1,1,2a9a4e8a-a935-46dd-a3d3-3df6b334ba0b,{6629845c-a163-4708-9b62-ea2899e692b6},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427860,2022-10-12 08:28:51.901429,2022-10-12 08:28:51.901435,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,6e05d9d5-6117-4125-9f4f-e822e8849b14,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427866,2022-10-12 08:28:51.901759,2022-10-12 08:28:51.901765,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,7ce69f8f-5ae4-40c1-80b2-d8399f1edb64,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
5427874,2022-10-12 08:28:51.902188,2022-10-12 08:28:51.902194,1,25.0,"{""data"": [{""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}], ""name"": ""Move Animal to Group"", ""fields"": {""to_group_id"": {""id"": 2, ""name"": ""To Group ID"", ""units"": ""GROUP"", ""value"": ""fa1b8abc-477e-4a03-9edf-89bc6db35922"", ""position"": 1, ""fieldSlug"": ""to-group-id"", ""fieldType"": ""GROUP_ID"", ""initialValue"": null}, ""from_group_id"": {""id"": 27, ""name"": ""From Group ID"", ""units"": ""TEXT"", ""value"": null, ""position"": 0, ""fieldSlug"": ""from-group-id"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""to_group_name"": {""id"": 8, ""name"": ""To Group name"", ""units"": ""TEXT"", ""value"": ""CHAIN 21/09/22"", ""position"": 3, ""fieldSlug"": ""to-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}, ""from_group_name"": {""id"": 28, ""name"": ""From Group name"", ""units"": ""TEXT"", ""value"": null, ""position"": 2, ""fieldSlug"": ""from-group-name"", ""fieldType"": ""STRING"", ""initialValue"": null}}, ""description"": ""Assigned to CHAIN 21/09/22 group"", ""longDescription"": ""Group membership changed from no group to CHAIN 21/09/22"", ""shortDescription"": ""Assigned to CHAIN 21/09/22 group"", ""valueDescription"": """"}",3117,2022-10-12 08:28:49.890000,8b9c0475-b9bc-4ba3-9502-ccd88983b7eb,2,cf916a7e-76ac-4690-9756-33ca5178d565,{},{fa1b8abc-477e-4a03-9edf-89bc6db35922},,false
